,Unnamed: 0,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n
2187,2187,compression,20,11,7407864,B00DM8R866,"Sony DSC-RX100M II Cyber-shot Digital Still Camera 20.2MP, Black","(I used automatic, panoramic and only shot jpeg).",CS,P
2188,2188,compression,20,11,7407883,B00DM8R866,"Sony DSC-RX100M II Cyber-shot Digital Still Camera 20.2MP, Black","Shoot raw, shoot jpeg, shoot raw + jpeg.",SS,nothing
2189,2189,compression,20,11,7407896,B00DM8R866,"Sony DSC-RX100M II Cyber-shot Digital Still Camera 20.2MP, Black","I have found that one can use this Sony camera with presets, which are very good, or with all manual settings in JPEG or RAW or both.",CS,P
2190,2190,compression,20,11,7409182,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"Shooting stills from the rear LCD still favors mirrorless and hybrid bodies, but employing the 70D's viewfinder pulls the advantage back to Canon.I've listed the history of this line so you can get a feel for where it slots.MODEL EVOLUTION:==== 50D /200815MP9-point AF, all cross-points6.3 fps, 16 raw96% viewfinder640 x 480 LCDAF micro-adjustmentAF joystickFlash sync socketCF memory cards==== 60D /2010+ 18MP+ 1080p/720p/480p movies+ Mono mic+ 720 x 480 LCD+ LCD articulates+ Metering improved+ White balance improved+ Wireless flash control+ HDR / MSNR / exposure merge+ Raw conversion and filters on-camera+ Movie crop zoom (7X, 480p)+/- SD cards+/- simplified button layout-- 5.3 fps, 16 raw-- no AF joystick-- no AF micro-adjust-- no flash sync socket-- lesser build==== 7D /2009+ 19-point AF, all cross-points+ 8 fps, 25+ raw+ AF joystick+ AF micro-adjust+ Magnesium chassis+ 100 % viewfinder+ Flash sync port+ Weather-sealing(ish)+ Video sound level adjustment+/- CF cards+/- larger-- 640 x 480 LCD-- LCD won't articulate-- Movie crop zoom-- HDR / MSNR / exposure merge==== 70D /2013+ 20 MP, noise improved+ 'Dual Pixel AF' in Live View+ LCD articulates+ LCD touchscreen+ 720 x 480 LCD+ Wifi built-in+ Silent-shooting w/ viewfinder+ Scene Intelligent Auto mode+ Stereo mics+ Video compression improved+ Movie crop zoom (3X, 1080p)+ HDR / MSNR / exposure merge+/- SD cards+/- smaller+ /- weather sealing+/- simplified button layout-- 7 fps, 16-23 raw-- no AF joystick-- no spot-AF or AF-point expansion-- no flash sync port-- lesser buildViewed from another angle, here's where we've seen the major features before:* 20MP sensor* Dual-Pixel AF* 16-shot raw buffer, 60-shot jpeg buffer (60D)* 19-point AF system (7D)* Swivel LCD screen (60D)* Touchscreen LCD (T5i)* Simplified rear control layout (6D)* Wifi (6D)* AF micro-adjustment (7D)* Stereo microphones (T5i)* Silent shooting through the viewfinder (5D III)* Movie crop zoom (T3i)* IPB and ALL-I video compression (5D III)* On-camera raw conversion, movie editing, and effects preview (T5i)* Scene Intelligent Auto mode (T5i)It's like a greatest-hits album; there's almost nothing from the parts bin that hasn't made an appearance.HANDLING AND NEW FEATURES:No surprise: it feels like a 60D.",CS,P
2191,2191,compression,20,11,7409182,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),There's about a half-stop less noise in JPEG and raw relative to the 18MP bodies and less low-frequency blotchiness at high ISOs.,CS,N
2192,2192,compression,20,11,7409182,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),JPEG noise processing has improved.,SS,nothing
2193,2193,compression,20,11,7409182,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"But don't expect the stills-centric interface to feel quite as natural as that of a purpose-built video camera.The 70D's feature set borrows a few things from the 5D III: 1080p/30, 720p/60, 480p/30, Time Code support, and a choice of IPB and ALL-I compression.",SS,P
2194,2194,compression,20,11,7409182,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"Missing are the 5D III's headphone jack, uncompressed HDMI video, live audio gain control, and both Av and Tv modes (M is still available).",SS,P
2195,2195,compression,20,11,7409182,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"Battery life is 1-2 hrs depending on temperature, AF use, and lens stabilization, though you can double it with the battery grip.Image quality is Canon's status quo despite the new compression.",CS,nothing
2196,2196,compression,20,11,7409182,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),A 32GB SD card is good for about 45 minutes with ALL-I compression and two hours with IPB.,SS,P
2197,2197,compression,20,11,7409182,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"Video can be uncompressed over HDMI and 1080i/60, but motion AF is Rebel T5i-caliber.",SS,nothing
2198,2198,compression,20,11,7409277,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),Anyone shooting in jpeg will be fine.,SS,P
2199,2199,compression,20,11,7409319,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"Three continuous shots are taken at different exposures then in-camera processed into one JPEG image, with a wide tonal range, that minimizes blocked-up shadows and improves highlights.",SS,P
2200,2200,compression,20,11,7409319,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"Again, three images of different exposures are automatically captured then in-camera merged resulting in a single JPEG image.",SS,nothing
2201,2201,compression,20,11,7409319,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"Shots can be taken in RAW and/or JPEG, saved to the memory card for post processing in your favorite software.",SS,P
2202,2202,compression,20,11,7409385,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),I will try and upload some of the tests (where the photographic panorama serves as both background and light-source) if I can figure out how to do so on the Amazon site.EDIT - 11/9/2013: A note to anyone who intends to shoot green screen (for color keyed composites) or do precise color grading in post production: The video output from the 70D is not YCbCr 4:2:2 compression.,SS,P
2203,2203,compression,20,11,7409385,B00DMS0GTC,Canon EOS 70D 20.2 MP Digital SLR Camera with Dual Pixel CMOS AF  (Body Only),"The firmware update for the Canon 5D addressed this problem by enabling 4:2:2 color output via the HDMI port to an external recording device (I use the Atomos Ninja 2 for this) but currently uncompressed ""clean"" HDMI is not enabled on the Canon 70D.",SS,nothing
2204,2204,compression,20,11,7413570,B00DO7FQ0K,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,Sharpness is good in JPEGs (I have not shot RAW yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
2205,2205,compression,20,11,7413570,B00DO7FQ0K,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,)JPEGS look very good to me with a lot of detail and sharpness.,SS,P
2206,2206,compression,20,11,7413570,B00DO7FQ0K,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,"(You can always switch to RAW or RAW+Jpeg when needed, of course.)",SS,nothing
2207,2207,compression,20,11,7413570,B00DO7FQ0K,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,I think many will find the Jpegs entirely adequate for most purposes.,CS,P
2208,2208,compression,20,11,7413570,B00DO7FQ0K,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,")Video Format: MP4 (H.264), Compression: Movie H.264, Sound AACFrame Rate: 60fps (1280 x 720 Only), 30fps (1920 x 1080), 24fps (1920 x 810)Image Sizes: 1920 x 1080, 1920 x 810, 1280 x 720 , 640 x 480, 320x240 for Sharing (Default: 1920 x 1080)Movie Editing: Still Image Capture, Time TrimmingUpdate: I did not mention that the kit lens (20-50mm) does not have image stabilization, nor does the body.",SS,nothing
2209,2209,compression,20,11,7413600,B00DO7TS6I,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 16GB SDHC Memory Card (Class 10) + 58mm 3 Piece Filter Kit + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,Sharpness is good in JPEGs (I have not shot RAW yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
2210,2210,compression,20,11,7413600,B00DO7TS6I,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 16GB SDHC Memory Card (Class 10) + 58mm 3 Piece Filter Kit + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,)JPEGS look very good to me with a lot of detail and sharpness.,SS,P
2211,2211,compression,20,11,7413600,B00DO7TS6I,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 16GB SDHC Memory Card (Class 10) + 58mm 3 Piece Filter Kit + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,"(You can always switch to RAW or RAW+Jpeg when needed, of course.)",SS,nothing
2212,2212,compression,20,11,7413600,B00DO7TS6I,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 16GB SDHC Memory Card (Class 10) + 58mm 3 Piece Filter Kit + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,I think many will find the Jpegs entirely adequate for most purposes.,CS,P
2213,2213,compression,20,11,7413600,B00DO7TS6I,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 16GB SDHC Memory Card (Class 10) + 58mm 3 Piece Filter Kit + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,")Video Format: MP4 (H.264), Compression: Movie H.264, Sound AACFrame Rate: 60fps (1280 x 720 Only), 30fps (1920 x 1080), 24fps (1920 x 810)Image Sizes: 1920 x 1080, 1920 x 810, 1280 x 720 , 640 x 480, 320x240 for Sharing (Default: 1920 x 1080)Movie Editing: Still Image Capture, Time TrimmingUpdate: I did not mention that the kit lens (20-50mm) does not have image stabilization, nor does the body.",SS,nothing
2214,2214,compression,20,11,7413608,B00DO915L2,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,Sharpness is good in JPEGs (I have not shot RAW yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
2215,2215,compression,20,11,7413608,B00DO915L2,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,)JPEGS look very good to me with a lot of detail and sharpness.,SS,P
2216,2216,compression,20,11,7413608,B00DO915L2,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,"(You can always switch to RAW or RAW+Jpeg when needed, of course.)",SS,nothing
2217,2217,compression,20,11,7413608,B00DO915L2,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,I think many will find the Jpegs entirely adequate for most purposes.,CS,P
2218,2218,compression,20,11,7413608,B00DO915L2,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black) + 58mm UV Filter + 8GB SDHC Class 10 Memory Card + BP1030 Lithium Ion Replacement Battery + Deluxe Soft Large Camera and Video Case Bag + Mini Tripod Kit + USB SDHC Reader + Memory Wallet,")Video Format: MP4 (H.264), Compression: Movie H.264, Sound AACFrame Rate: 60fps (1280 x 720 Only), 30fps (1920 x 1080), 24fps (1920 x 810)Image Sizes: 1920 x 1080, 1920 x 810, 1280 x 720 , 640 x 480, 320x240 for Sharing (Default: 1920 x 1080)Movie Editing: Still Image Capture, Time TrimmingUpdate: I did not mention that the kit lens (20-50mm) does not have image stabilization, nor does the body.",SS,nothing
2219,2219,compression,20,11,7413609,B00DO9LXCS,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),Sharpness is good in JPEGs (I have not shot RAW yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
2220,2220,compression,20,11,7413609,B00DO9LXCS,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),)JPEGS look very good to me with a lot of detail and sharpness.,SS,P
2221,2221,compression,20,11,7413609,B00DO9LXCS,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),"(You can always switch to RAW or RAW+Jpeg when needed, of course.)",SS,nothing
2222,2222,compression,20,11,7413609,B00DO9LXCS,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),I think many will find the Jpegs entirely adequate for most purposes.,CS,P
2223,2223,compression,20,11,7413609,B00DO9LXCS,Samsung NX1100 Smart Wi-Fi Digital Camera Body (Black) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),")Video Format: MP4 (H.264), Compression: Movie H.264, Sound AACFrame Rate: 60fps (1280 x 720 Only), 30fps (1920 x 1080), 24fps (1920 x 810)Image Sizes: 1920 x 1080, 1920 x 810, 1280 x 720 , 640 x 480, 320x240 for Sharing (Default: 1920 x 1080)Movie Editing: Still Image Capture, Time TrimmingUpdate: I did not mention that the kit lens (20-50mm) does not have image stabilization, nor does the body.",SS,nothing
2224,2224,compression,20,11,7413610,B00DO9LZ4E,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),Sharpness is good in JPEGs (I have not shot RAW yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
2225,2225,compression,20,11,7413610,B00DO9LZ4E,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),)JPEGS look very good to me with a lot of detail and sharpness.,SS,P
2226,2226,compression,20,11,7413610,B00DO9LZ4E,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),"(You can always switch to RAW or RAW+Jpeg when needed, of course.)",SS,nothing
2227,2227,compression,20,11,7413610,B00DO9LZ4E,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),I think many will find the Jpegs entirely adequate for most purposes.,CS,P
2228,2228,compression,20,11,7413610,B00DO9LZ4E,Samsung NX1100 Smart Wi-Fi Digital Camera Body (White) + Samsung 85mm f1.4 ED SSA iFunction Lens for NX Lens + Samsung 18-55mm f/3.5-5.6 OIS Compact Zoom Lens (Black),")Video Format: MP4 (H.264), Compression: Movie H.264, Sound AACFrame Rate: 60fps (1280 x 720 Only), 30fps (1920 x 1080), 24fps (1920 x 810)Image Sizes: 1920 x 1080, 1920 x 810, 1280 x 720 , 640 x 480, 320x240 for Sharing (Default: 1920 x 1080)Movie Editing: Still Image Capture, Time TrimmingUpdate: I did not mention that the kit lens (20-50mm) does not have image stabilization, nor does the body.",SS,nothing
2229,2229,compression,20,11,7418172,B00DQAOXBI,Samsung NX1100 Mirrorless Digital Camera Body Only (White),Sharpness is good in JPEGs (I have not shot RAW yet) and tones are nice and smooth (think large expanses of blue sky and clouds).,SS,P
2230,2230,compression,20,11,7418172,B00DQAOXBI,Samsung NX1100 Mirrorless Digital Camera Body Only (White),)JPEGS look very good to me with a lot of detail and sharpness.,SS,P
2231,2231,compression,20,11,7418172,B00DQAOXBI,Samsung NX1100 Mirrorless Digital Camera Body Only (White),"(You can always switch to RAW or RAW+Jpeg when needed, of course.)",SS,nothing
2232,2232,compression,20,11,7418172,B00DQAOXBI,Samsung NX1100 Mirrorless Digital Camera Body Only (White),I think many will find the Jpegs entirely adequate for most purposes.,CS,P
2233,2233,compression,20,11,7418172,B00DQAOXBI,Samsung NX1100 Mirrorless Digital Camera Body Only (White),")Video Format: MP4 (H.264), Compression: Movie H.264, Sound AACFrame Rate: 60fps (1280 x 720 Only), 30fps (1920 x 1080), 24fps (1920 x 810)Image Sizes: 1920 x 1080, 1920 x 810, 1280 x 720 , 640 x 480, 320x240 for Sharing (Default: 1920 x 1080)Movie Editing: Still Image Capture, Time TrimmingUpdate: I did not mention that the kit lens (20-50mm) does not have image stabilization, nor does the body.",SS,nothing
2234,2234,compression,20,11,7422210,B00DQU3KDA,Sony Alpha SLT-A99V Full-Frame SLR Digital Camera and Sony 24 -70mm f/2.8 Lens Bundle,I shoot RAW and don't know about jpegs.,SS,nothing
2235,2235,compression,20,11,7472558,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),"I am not going to write a lot about specs because they are fully listed at Panasonic's site but maybe I should note a few of the features that made me fall in love with this camera.- Resolution up to 16.1 MP- 60x optical zoom (it's true)- Accepts SD, SDHC and SDXC (just added a 64GB SDXC and it flies)- Rechargeable battery, AC charger, wrist strap and semi-proprietary USB data cable included- Small and light when compared to a full DSLR- Photo in all the formats you'd expect including 360-degree panoramic and 3D and with various preset settings, too many to mention in a brief review- Supports JPEG (DCF/Exif 2.3), RAW, DPOF for photos, MPO for 3D and AVCHD and MP4 for movies- Photo resolution from 480x480 up to 4608x3456- Video from 640x480 to 1920x1080 at 30 fps- Tripod socket and flash horseshoe (there is a built-in flash, of course)- Relatively easy to navigate menus (must invest some time if you're a first time LUMIX user)- Nice image processing capabilities- Several levels of 'ease of use' from nearly full automatic to allowing you to set everything the way you want it.This bridge camera is not 'cheap' in any way except maybe for the price when factoring in the value it provides but, as a bridge, it may underwhelm those who have used DSLRs for years while 'point and shoot' users may find it too big, too complicated and probably too expensive.",CS,nothing
2236,2236,compression,20,11,7472612,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),"Of course it's up to the JPEG design, to reduce much of that noise, but it's not easy to do at these price levels.",SS,nothing
2237,2237,compression,20,11,7472612,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),"Also, the FZ70 RAW image that was reverted back to a JPEG, wasn't as good as either the Canon or the original FZ70 JPEG.",SS,P
2238,2238,compression,20,11,7472612,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),"And by the way, I think Amazon compresses our digital photo ""size"", even though they imply they don't.",SS,nothing
2239,2239,compression,20,11,7472661,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),I also have no trouble taking my shots to 13x19 inch prints from either RAW or JPEG format files.,SS,N
2240,2240,compression,20,11,7472718,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),I don't know if its a sensor problem or a compression issue as I was using jpg.,SS,N
2241,2241,compression,20,11,7472751,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),"BUT I have been taught by my friends at the photo club to always have raw files, and not just jpeg.",SS,nothing
2242,2242,compression,20,11,7472755,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),"I was quite surprised at the resolving power of the lens using ISO 100.My Nikon D5000 and Nikkor 70 - 300 EDIF zoom in RAW mode, on the same subject, is barely sharper.Laugh if you will, but I used the SilkyPix software to examine the RAW and jpeg images.",SS,nothing
2243,2243,compression,20,11,7472755,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),I did not find a difference even worth mentioning in raw and jpeg modes.,SS,P
2244,2244,compression,20,11,7472779,B00DY2Y28M,Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black),"The JPEG engine is really great, but the raw files are something special.",SS,P
2245,2245,compression,20,11,7509213,B00E87OITK,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G VARIO 14-42mm II Lens and Tilt-Live Viewfinder (Silver),"There has been much said about the GX7.I'll just add a few toughs that have not been shared (as far as I can tell) by other reviews.This purely from a consumer perspective, without going in detail on regards to ISO pixel peeping etc.First... the LVF or EVF, however you want to call it, compared to the GX1.It's smaller, wide screen, and has a tunnel effect when looking trough it.If you shoot 4:3, which is actually the sensor size, you will end up with black bars on the sides, which is actually distracting and takes away form the experience.The GX1 LVF seems better to me in every way, and I can't tell the difference in regards to extra resolution on the GX7 LVF vs the GX1.There are some limitations in regards to the E-shutter, min shutter speed is 1 second, you can't use it for Panorama, and some light sources, will cause banding on the final picture, so it must be disabled.I have not detected any impact in picture quality.Writing speed to SD has been greatly improved as compared to GX1, I've been shooting RAW and large JPGE low compression, and it's blazing fast recording pictures.",CS,P
2246,2246,compression,20,11,7509229,B00E87OITK,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G VARIO 14-42mm II Lens and Tilt-Live Viewfinder (Silver),"Video quality is outstanding on the GX7, while the compression codecs and quality on the E-M5 were basically not useful for anything fast-moving, way too many ugly artifacts.- Silent shutter.",SS,P
2247,2247,compression,20,11,7509233,B00E87OITK,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G VARIO 14-42mm II Lens and Tilt-Live Viewfinder (Silver),"Also, compared to the NEX, I'd say that the Panasonic has better jpegs and a better metering system.",CS,P
2248,2248,compression,20,11,7509247,B00E87OITK,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G VARIO 14-42mm II Lens and Tilt-Live Viewfinder (Silver),Even the JPEGs are huge around 15MB each.,SS,nothing
2249,2249,compression,20,11,7509247,B00E87OITK,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G VARIO 14-42mm II Lens and Tilt-Live Viewfinder (Silver),"In the EVF the image looked great, however, the JPEGs were way too orange.",SS,P
2250,2250,compression,20,11,7509247,B00E87OITK,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G VARIO 14-42mm II Lens and Tilt-Live Viewfinder (Silver),"Also, the EM5 6400 JPEGs are sharp and clean.",SS,P
2251,2251,compression,20,11,7509247,B00E87OITK,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G VARIO 14-42mm II Lens and Tilt-Live Viewfinder (Silver),Even the JPEGs are huge around 15MB each.,SS,nothing
2252,2252,compression,20,11,7534033,B00EFILHB4,Canon PowerShot G16 12.1 MP CMOS Digital Camera with 5x Optical Zoom and 1080p Full-HD Video,"Burst performance is remarkable on this camera and it can qualify as an excellent budget action shooter, especially if you shoot JPEG.",SS,P
2253,2253,compression,20,11,7534052,B00EFILNV8,Canon PowerShot S120 12.1 MP CMOS Digital Camera with 5x Optical Zoom and 1080p Full-HD Video,The video gets compressed when transferring via WiFi to a smart device so file size isn't an issue.,SS,nothing
2254,2254,compression,20,11,7534073,B00EFILNV8,Canon PowerShot S120 12.1 MP CMOS Digital Camera with 5x Optical Zoom and 1080p Full-HD Video,"So, I figured, import it into a PDF converter, or a PDF reader that can save pages as JPEGs, or make JPEGS by importing into Photoshop.",SS,nothing
2255,2255,compression,20,11,7534085,B00EFILNV8,Canon PowerShot S120 12.1 MP CMOS Digital Camera with 5x Optical Zoom and 1080p Full-HD Video,"Scrolling through images (large JPEG) on the camera is pretty quick, downloading is pretty quick, disconnecting and getting back to shooting is just as quick.",SS,P
2256,2256,compression,20,11,7534487,B00EFILPHA,Canon PowerShot SX510 HS 12.1 MP CMOS Digital Camera with 30x Optical Zoom and 1080p Full-HD Video (DISCONTINUED),go thru the sub-folders to find the jpegs.6.,SS,nothing
2257,2257,compression,20,11,7534487,B00EFILPHA,Canon PowerShot SX510 HS 12.1 MP CMOS Digital Camera with 30x Optical Zoom and 1080p Full-HD Video (DISCONTINUED),"copy and paste the jpeg files to your computer.Memory Card installation & formatting:Directions for installing are on page 12 of the online manual; however, the manual states to format the memory card but the formatting directions  aren&#8217;t until page 121.",SS,nothing
