date,category,content,ngram,updown
2014-12-11,S3," 17 또한, 동 위원은 주택금융공사가 영업을 확대하는 과정에서 가계대출의 고정금리 수준을 낮추는 데 선도적인 역할을 해 온 것으로 보인다고 언급하고, 장기적으로 만일 주택금융공사의 고정금리에 대한 가격책정이 적정하게 이루어지지않아 문제가 발생한다면 추가적인 당행의 재원출연, 정부의 재정지원 등이 불가피하게 발생할 수 있다는 점에 유의하여 차제에 주택금융공사의 고정금리가 적정하게 책정되고 있는지, 가계대출 규모뿐만 아니라 관련한 금융시스템의 위험이어떻게 변하고 있는지를 지속적으로 점검·모니터링하고 금융감독당국과도 보다적극적으로 협력해 나갈 것을 당부하였음.","금융시스템/NNG;위험/NNG, 영업/NNG, 확대/NNG, 과정/NNG, 가계/NNG, 대출/NNG, 고정/NNG, 금리/NNG, 수준/NNG, 낮/VV, 선도/NNG, 역할/NNG, 보/VV, 언급/NNG, 장기/NNG, 만일/NNG, 고정/NNG, 금리/NNG, 가격/NNG, 책정/NNG, 적정/NNG, 이루/VV, 않/VX, 문제/NNG, 발생/NNG, 하/VV, 추가/NNG, 재원/NNG, 출연/NNG, 재정/NNG, 지원/NNG, 불가피/NNG, 발생/NNG, 하/VV, 있/VV, 점/NNG, 유의/NNG, 차제/NNG, 고정/NNG, 금리/NNG, 적정/NNG, 책정/NNG, 가계/NNG, 대출/NNG, 규모/NNG, 아니/VCN, 금융시스템/NNG, 위험/NNG, 어떻게/MAG, 변하/VV, 지속/NNG, 점검/NNG, 모니터링/NNG, 금융감독당국/NNG, 보다/MAG, 적극적/VAX, 협력/NNG, 당부/NNG,",neutrality
2014-12-11,S3,"다른 일부 위원은 지난 10∼11월중 가계대출이 큰 폭으로 늘어났지만 11월이후 주택가격 상승세가 둔화되고 주택거래량이 줄어든 점, 주택경기가 조정을받고 있다는 점, 한겨울인 1∼2월은 계절적으로 주택시장 비수기라는 점, 연초에는 설 상여금 지급 등으로 마이너스통장대출과 같은 주택담보대출 이외의 대출에대한 수요가 줄어드는 경향이 있다는 점 등을 고려해 보면 내년 초에는 가계대출증가폭이 다소 둔화될 가능성이 있다는 것이 일반적인 관측이지만, 내년 초에는예년과 달리 가계대출의 지속적 증가를 초래할 수 있는 다음과 같은 요인들이 잠재하고 있다는 점에 유의하여 가계부채 점검반 및 관련부서들은 가계대출동향과관련 리스크 확대여부를 더욱 면밀하게 모니터링하고 필요시 관련대책이 적기에수립될 수 있도록 최선을 다할 것을 당부하였음.","주택가격/NNG;상승/NNG;둔화/NNG, 가계/NNG;대출/NNG;증가/NNG, 주택/NNG;거래/NNG;줄/VV, 대출/NNG;수요/NNG;줄/VV, 위험/NNG;확대/NNG, 중/NNG, 가계/NNG, 대출/NNG, 크/VA, 늘/VV, 주택가격/NNG, 상승/NNG, 둔화/NNG, 주택/NNG, 거래/NNG, 줄/VV, 점/NNG, 주택/NNG, 경기/NNG, 조정/NNG, 받/VV, 점/NNG, 계절적/VAX, 주택시장/NNG, 비수기/NNG, 점/NNG, 설/NNG, 상여금/NNG, 지급/NNG, 마이너스통장대출/NNG, 같/VA, 주택담보대출/NNG, 대출/NNG, 수요/NNG, 줄/VV, 경향/NNG, 있/VV, 점/NNG, 고려/NNG, 가계/NNG, 대출/NNG, 증가/NNG, 다소/MAG, 둔화/NNG, 되/VV, 가능성/NNG, 있/VV, 관측/NNG, 달리/MAG, 가계/NNG, 대출/NNG, 지속/NNG, 증가/NNG, 초래/NNG, 하/VV, 있/VV, 같/VA, 요인/NNG, 잠재/NNG, 점/NNG, 유의/NNG, 가계/NNG, 부채/NNG, 점검/NNG, 반/NNG, 가계/NNG, 대출/NNG, 동향/NNG, 위험/NNG, 확대/NNG, 여부/NNG, 더욱/MAG, 면밀/NNG, 모니터링/NNG, 필요시/NNG, 대책/NNG, 작/VV, 수립/NNG, 되/VV, 있/VV, 최선/NNG, 다/MAG, 하/VV, 당부/NNG,",neutrality
2014-12-11,S3,"첫째, LTV 규제완화와 낮은 대출금리로 인해서 생계자금 또는 사업자금 목적의 대출수요가 지속될 가능성이 있음.","완화/NNG;낮/VA, 규제/NNG, 완화/NNG, 낮/VA, 대출/NNG, 금리/NNG, 인해서/VV, 생계자금/NNG, 사업자금/NNG, 목적/NNG, 대출/NNG, 수요/NNG, 지속/NNG, 되/VV, 가능성/NNG, 있/VV",neutrality
2014-12-11,S3,"둘째, 은행들이 고정금리대출 비중 목표달성을 위해서 주택담보대출 취급을계속 확대할 유인이 상존하고 있음.","은행/NNG, 고정/NNG, 금리/NNG, 대출비중/NNG, 위하/VV, 주택담보대출/NNG, 취급/NNG, 계속/MAG, 확대/NNG, 하/VV, 유인/NNG, 상존/NNG",neutrality
2014-12-11,S3,"셋째, 정부의 9·1 부동산대책 중에 재건축관련 규제완화 등이 본격적으로 시행될 경우 재건축시장이 다시 활기를 띨 가능성을 배제할 수 없음.","부동산/NNG, 대책/NNG, 중/NNG, 재건축/NNG, 규제/NNG, 완화/NNG, 본격/NNG, 시행/NNG, 되/VV, 재건축시장/NNG, 다시/MAG, 활기/NNG, 띠/VV, 가능성/NNG, 배제/NNG, 하/VV, 없/VA",neutrality
2014-12-11,S3,"이어서 동 위원은 정부의 기술금융활성화대책에 따라 지난 7월부터 취급하기시작한 기술신용대출은 담보가 부족하지만 기술력이 있는 기업의 자금조달을 보다 수월하게 지원하는 것이 도입취지이기 때문에 동 대출이 활성화되면 우리 경제의 성장모멘텀 강화나 성장잠재력 확충에 도움이 될 것으로 기대된다고 언급한후, 그런데 최근 일부에서 기술신용대출의 많은 부분이 신규 거래기업보다 기존거래기업에 공급되고 있고 도입취지와는 달리 순수 신용대출보다는 보증대출이나담보대출 위주로 취급되고 있다는 비판이 있으며, 또한 다른 한편에서는 은행들 18 이 실적을 의식해서 기술력이 충분하지 않거나 대출상환 능력이 취약한 기업에대해서도 기술신용대출 형식으로 자금을 적극 공급하는 사례가 있다는 지적이 있다고 소개하고, 이와 같은 대출실적 경쟁은 대출부실화 요인으로 작용할 수 있는만큼 관련부서에서는 기술신용대출의 추이, 지원의 실효성, 문제점 등을 면밀히점검할 필요가 있다는 견해를 밝혔음.","성장/NNG;잠재력/NNG;확충/NNG, 신용/NNG;대출/NNG;많/VA, 상환능력/NNG;취약/NNG, 대출/NNG;활성화/NNG, 대출/NNG;부실/NNG, 이어서/MAG, 기술금융/NNG, 활성화/NNG, 대책/NNG, 취급/NNG, 시작/NNG, 하/VV, 기술/NNG, 신용/NNG, 대출/NNG, 담보/NNG, 부족/NNG, 기술력/NNG, 있/VA, 기업/NNG, 자금/NNG, 조달/NNG, 보다/MAG, 수월/NNG, 지원/NNG, 도입/NNG, 취지/NNG, 동/NNG, 대출/NNG, 활성화/NNG, 경제/NNG, 성/NNG, 장모/NNG, 멘/VV, 텀/NNG, 강화/NNG, 성장/NNG, 잠재력/NNG, 확충/NNG, 되/VV, 기대/NNG, 되/VV, 언급/NNG, 하/VV, 기술/NNG, 신용/NNG, 대출/NNG, 많/VA, 신규/NNG, 거래기업/NNG, 거래기업/NNG, 공급/NNG, 도입/NNG, 취지/NNG, 달리/MAG, 순수/NNG, 신용/NNG, 대출/NNG, 보증/NNG, 대출/NNG, 담보대출/NNG, 위주/NNG, 취급/NNG, 비판/NNG, 있/VV, 은행/NNG, 실적/NNG, 의식/NNG, 기술력/NNG, 충분/NNG, 않/VX, 대출/NNG, 상환능력/NNG, 취약/NNG, 기업/NNG, 대해서/VV, 기술/NNG, 신용/NNG, 대출/NNG, 형식/NNG, 자금/NNG, 적극/NNG, 공급/NNG, 사례/NNG, 있/VA, 지적/NNG, 있/VV, 소개/NNG, 같/VA, 대출/NNG, 실적/NNG, 경쟁/NNG, 대출/NNG, 부실/NNG, 요인/NNG, 작용/NNG, 하/VV, 있/VV, 기술/NNG, 신용/NNG, 대출/NNG, 추이/NNG, 지원/NNG, 실효/NNG, 문제점/NNG, 면밀히/MAG, 점검/NNG, 하/VV, 필요/NNG, 있/VA, 견해/NNG, 밝히/VV",neutrality
2015-01-15,S3,"일부 위원은 통상 1월에는 연간 전망을 바탕으로 대외 커뮤니케이션이 이루어지는 시점이라는 점과 거시경제가 실물 및 금융부문으로 구성된다는 점을 고려해 보면 실물부문에 대한 연간 전망이 체계적으로이루어지고 있는 것처럼 금융부문에 대한 연간 전망을 통화정책과 연관성이 높은세부부문(예: 가계 및 기업대출, 외국인자금 유출입)을 중심으로 강화해 나갈 필요가 있다는 견해를 피력하였으며,이에 대해 관련부서에서는 금융부문은 대부분 가격변수와 관련되어 있어 구체적인 전망치를 제시하기 어려운 점이 있다는 점을 감안하여 매년 말 금통위에서 의결되는 「연간 통화신용정책 운영방향」의 통화신용정책 운영여건 부문에서정성적 분석내용을 담고 있다고 답변하였음.","통상/NNG, 전망/NNG, 바탕/NNG, 대외/NNG, 커뮤니케이션/NNG, 이루/VV, 점/NNG, 거시/NNG, 실물/NNG, 금융/NNG, 구성/NNG, 되/VV, 점/NNG, 고려/NNG, 실물/NNG, 전망/NNG, 체계/NNG, 이루/VV, 금융/NNG, 전망/NNG, 통화정책/NNG, 연관/NNG, 높/VA, 세부/NNG, 가계/NNG, 기업/NNG, 대출/NNG, 외국인/NNG, 자금/NNG, 유출입/NNG, 중심/NNG, 강화/NNG, 필요/NNG, 있/VA, 견해/NNG, 피력/NNG, 대해/VV, 금융/NNG, 가격변수/NNG, 구체적/VAX, 전망/NNG, 제시/NNG, 어렵/VA, 점/NNG, 있/VV, 점/NNG, 감안/NNG, 매년/MAG, 의결/NNG, 통화신용정책/NNG, 운영/NNG, 방향/NNG, 통화신용정책/NNG, 운영/NNG, 여건/NNG, 정성/NNG, 분석/NNG, 내용/NNG, 담/VV, 답변/NNG,",neutrality
2015-01-15,S3,이와 관련하여 동 위원은 어려움이 있겠지만 실물부문과 균형 있게 금융부문의 연간 전망이 이루어질 수 있도록 노력할 필요가 있다는 의견을 나타내었음.,"어렵/VV, 있/VV, 실물/NNG, 균형/NNG, 있/VV, 금융/NNG, 전망/NNG, 이루/VV, 있/VV, 노력/NNG, 하/VV, 필요/NNG, 있/VA, 의견/NNG, 나타나/VV",neutrality
2015-01-15,S3,"다른 일부 위원은 금년도 금융시장의 특징으로 저금리 기조에 따른 시중자금의 단기화 현상 지속, 은행의 만기변환에 기초한 금융중개기능의 위축, 은행의 정보생산에 기초한 금융중개기능 저하에 따른 중소기업 대출 위축 우려, 장단기 금융시장간 연계성 약화, 안전자산 선호도 강화, 고수익 추구에 따른 대안 투자수단(예: 저축성보험, 신탁성상품, 위안화 예금)의 부각 등을 들고서 이러한 금융시장여건이 통화정책의 파급효과를 저해할 소지가 없는지 물었으며,이에 대해 관련부서에서는 저금리 기조가 지속됨에 따라 위원이 언급한 바와 같은 특징적인 현상이 부분적으로 나타나고 있으나 현재까지는 지난해 두 차례 기준금리 인하의 효과가 파급되는 데 큰 애로가 없었던 것으로 평가하고 있다고 답변하고, 다만 앞으로 단기수신 비중이 계속 높아지고 고수익 추구와 안전자산 선호가 공존하는 가운데 외부충격이 발생하면 시장의 변동성이 확대되거나 쏠림현상이 나타날 가능성이 있다는 점에 유의하여 면밀히 모니터링하겠다고 첨언 17 하였음.","중소기업/NNG;대출/NNG;위축/NNG, 약화/NNG;안전자산/NNG;선호/NNG, 안전자산/NNG;선호/NNG;강화/NNG, 금융중개기능/NNG;위축/NNG, 변동성/NNG;확대/NNG, 위축/NNG;우려/NNG, 금리/NNG;인하/NNG, 인하/NNG;효과/NNG, 금년도/NNG, 금융시장/NNG, 특징/NNG, 저금리/NNG, 기조/NNG, 따르/VV, 시중/NNG, 자금/NNG, 단기화/NNG, 현상/NNG, 지속/NNG, 은행/NNG, 만기/NNG, 변환/NNG, 기초/NNG, 금융중개기능/NNG, 위축/NNG, 은행/NNG, 생산/NNG, 기초/NNG, 금융중개기능/NNG, 저하/NNG, 따르/VV, 중소기업/NNG, 대출/NNG, 위축/NNG, 우려/NNG, 장단기/NNG, 금융시장/NNG, 연계/NNG, 약화/NNG, 안전자산/NNG, 선호/NNG, 강화/NNG, 고수익/NNG, 추구/NNG, 따르/VV, 대안투자/NNG, 저축성/NNG, 보험/NNG, 신탁/NNG, 상품/NNG, 위안화예금/NNG, 부각/NNG, 들/VV, 이러/NNG, 금융시장/NNG, 여건/NNG, 통화정책/NNG, 파급효과/NNG, 저해/NNG, 하/VV, 소지/NNG, 없/VA, 물/VV, 대해/VV, 저금리/NNG, 기조/NNG, 지속/NNG, 되/VV, 언급/NNG, 하/VV, 같/VA, 특징/NNG, 현상/NNG, 나타나/VV, 금리/NNG, 인하/NNG, 효과/NNG, 파급/NNG, 크/VA, 애로/NNG, 없/VA, 평가/NNG, 답변/NNG, 단기/NNG, 수신/NNG, 비중/NNG, 계속/MAG, 높/VA, 고수익/NNG, 추구/NNG, 안전자산/NNG, 선호/NNG, 공존/NNG, 가운데/NNG, 외부충격/NNG, 발생/NNG, 시장/NNG, 변동성/NNG, 확대/NNG, 쏠림/NNG, 나타나/VV, 가능성/NNG, 있/VV, 점/NNG, 유의/NNG, 면밀히/MAG, 모니터링/NNG, 첨언/NNG",neutrality
2015-01-15,S3,"이와 관련하여 동 위원은 시중자금의 금리 민감도가 높아지고 위험선호경향이 약화되는 가운데 지난해 어음부도율이 13년만에 최고치를 기록하는 등 기업부문 취약성이 높아짐에 따른 은행권의 신용리스크 관리강화로 시장의 양극화가 진행되는 상황에서, 2%대의 저금리에도 불구하고 은행으로 계속 자금이 유입되고있다고 지적하고, 이것이 은행의 여신건전성에 어떤 영향을 미치고 있는지 물었으며,이에 대해 관련부서에서는 어음부도율이 높아진 것은 기존 부도업체들의 어음이 뒤늦게 교환에 회부되면서 통계에 잡힌 특수한 요인 때문이라고 설명한 후,은행들을 대상으로 한 대출태도 조사결과를 보면 금년중 은행들이 기업대출에 보수적인 태도를 유지할 것으로 예상되며, 저금리에도 불구하고 안전자산 선호 경향 때문에 은행으로 자금유입이 지속됨에 따라 은행들이 중소기업대출보다는 우량차주인 가계부문 대출에 더 치중할 가능성이 있다고 답변하였음.","신용위험/NNG;관리/NNG;강화/NNG, 높/VA;위험/NNG;선호/NNG, 안전자산/NNG;선호/NNG, 부도율/NNG;높/VA, 취약/NNG;높/VA, 시중/NNG, 자금/NNG, 금리/NNG, 민감도/NNG, 높/VA, 위험/NNG, 선호/NNG, 경향/NNG, 약화/NNG, 가운데/NNG, 어음/NNG, 부도율/NNG, 최고/NNG, 기록/NNG, 기업/NNG, 취약/NNG, 높/VA, 따르/VV, 신용위험/NNG, 관리/NNG, 강화/NNG, 시장/NNG, 양극화/NNG, 진행/NNG, 저금리/NNG, 불구/NNG, 은행/NNG, 계속/MAG, 자금/NNG, 유입/NNG, 지적/NNG, 은행/NNG, 여신/NNG, 건전성/NNG, 영향/NNG, 미치/VV, 물/VV, 대해/VV, 어음/NNG, 부도율/NNG, 높/VA, 부도/NNG, 업체/NNG, 어음/NNG, 뒤늦/VA, 교환/NNG, 회부/NNG, 통계/NNG, 잡/VV, 특수/NNG, 요인/NNG, 설명/NNG, 은행/NNG, 대상/NNG, 하/VV, 대출태도/NNG, 조사/NNG, 결과/NNG, 보/VV, 중/NNG, 은행/NNG, 기업/NNG, 대출/NNG, 보수/NNG, 태도/NNG, 유지/NNG, 하/VV, 예상/NNG, 저금리/NNG, 불구/NNG, 안전자산/NNG, 선호/NNG, 경향/NNG, 은행/NNG, 자금/NNG, 유입/NNG, 지속/NNG, 되/VV, 은행/NNG, 중소기업/NNG, 대출/NNG, 우량/NNG, 차/NNG, 주인/NNG, 가계/NNG, 대출/NNG, 더/MAG, 치중/NNG, 하/VV, 가능성/NNG, 있/VV, 답변/NNG,",neutrality
2015-01-15,S3,"이어서 동 위원은 자본시장의 기능이 원활치 않고 미국의 금리인상을 앞두고시중자금 사정이 악화될 가능성을 배제하기 어려운 상황에서 은행들이 LCR 규제시행에 대응하여 고유동성 자산 확보에 노력하면서 한계기업에 대한 지원 회피,은행의 수익성 저하 등의 부작용이 발생할 가능성이 있다는 의견을 나타내었으며,이에 대해 관련부서에서는 LCR 규제는 은행이 스트레스(stress) 상황에서 최소한 30일 간의 현금인출을 견딜 수 있도록 고유동성 자산을 보유하도록 하는 규제이며, 우리나라의 경우 2015년 80%를 시작으로 매년 5%p씩 단계적으로 상향조정해서 2019년도에 100%를 충족하도록 계획되어 있다고 설명한 후, 2014년 9월말 현재 국내은행의 평균 LCR 비중이 100%를 상회하고 있기 때문에 단계적인비율충족 과정에서 위원이 우려하고 있는 상황이 발생할 가능성은 낮을 것으로판단하지만 LCR 비율 준수 과정에서 은행들의 고유동성 자산 선호에 따른 자산운용 행태가 기업대출 행태에 영향을 미칠 수 있다는 점에 유의하여 모니터링하겠다고 첨언하였음.","고유동성/NNG;자산/NNG;확보/NNG, 은행/NNG;수익성/NNG;저하/NNG, 자금사정/NNG;악화/NNG, 저하/NNG;부작용/NNG, 금리/NNG;인상/NNG, 자산/NNG;선호/NNG, 이어서/MAG, 자본시장/NNG, 기능/NNG, 원활/NNG, 않/VX, 금리/NNG, 인상/NNG, 앞두/VV, 시중/NNG, 자금사정/NNG, 악화/NNG, 되/VV, 가능성/NNG, 배제/NNG, 어렵/VA, 은행/NNG, 규제/NNG, 시행/NNG, 대응/NNG, 고유동성/NNG, 자산/NNG, 확보/NNG, 노력/NNG, 한계기업/NNG, 지원/NNG, 회피/NNG, 은행/NNG, 수익성/NNG, 저하/NNG, 부작용/NNG, 발생/NNG, 하/VV, 가능성/NNG, 있/VV, 의견/NNG, 나타나/VV, 대해/VV, 규제/NNG, 은행/NNG, 스트레스/NNG, 최소한/NNG, 현금/NNG, 인출/NNG, 견디/VV, 있/VV, 고유동성/NNG, 자산/NNG, 보유/NNG, 하/VV, 규제/NNG, 시작/NNG, 매년/MAG, 상향/NNG, 도/NNG, 충족/NNG, 계획/NNG, 설명/NNG, 비중/NNG, 상회/NNG, 비율/NNG, 충족/NNG, 과정/NNG, 우려/NNG, 발생/NNG, 하/VV, 가능성/NNG, 낮/VA, 판단/NNG, 비율/NNG, 준수/NNG, 과정/NNG, 은행/NNG, 고유동성/NNG, 자산/NNG, 선호/NNG, 따르/VV, 자산운용/NNG, 행태/NNG, 기업/NNG, 대출태도/NNG, 영향/NNG, 미치/VV, 있/VV, 점/NNG, 유의/NNG, 모니터링/NNG, 첨언/NNG,",neutrality
2015-01-15,S3,"또한 동 위원은 최근 가계부채 증가세가 빨라지면서 가계부채 규모가 소비에부정적인 영향을 미치는 임계치 수준에 근접한 것으로 보인다는 견해  다시 말해 비록 가계부채의 대규모 부실화로 인한 금융시스템 위기가 현실화될 가능성이높지 않지만 가계의 소득여건이 빠르게 호전되지 않는다면 앞으로 당분간 가계부채 증가세가 소득 증가세를 상회하면서 소비와 금융안정에 부정적 영향을 미칠 18 가능성이 있다는 견해  를 피력하면서 향후 가계부채 추이에 대한 예상을 물었으며,이에 대해 관련부서에서는 금년 1월중에는 주택거래 비수기, 상여금 지급 등계절적 요인으로 은행의 가계대출 증가세가 지난 12월에 비해 주춤할 것으로 예상되지만, 보다 긴 시계에서 보면 전세가격의 상승, 재건축 활성화 법안 통과, 신규분양 확대 등의 요인으로 가계대출 증가세가 당분간은 예년 수준을 상회할 가능성이 높다고 답변하였음.","은행/NNG;가계/NNG;대출/NNG;증가/NNG, 가계/NNG;부채/NNG;증가/NNG, 금융안정/NNG;부정적/VAX, 전세가격/NNG;상승/NNG, 소비/NNG;부정적/VAX, 소득/NNG;증가/NNG, 가계/NNG, 부채/NNG, 증가/NNG, 빠르/VA, 가계/NNG, 부채/NNG, 규모/NNG, 소비/NNG, 부정적/VAX, 영향/NNG, 미치/VV, 임계/NNG, 수준/NNG, 근접/NNG, 보인다는/VV, 견해/NNG, 다시/MAG, 비록/MAG, 가계/NNG, 부채/NNG, 대규모/NNG, 부실/NNG, 인하/VV, 금융시스템/NNG, 위기/NNG, 현실화/NNG, 되/VV, 가능성/NNG, 높/VA, 않/VX, 가계/NNG, 소득/NNG, 여건/NNG, 빠르/VA, 호전/NNG, 않/VX, 당분간/MAG, 가계/NNG, 부채/NNG, 증가/NNG, 소득/NNG, 증가/NNG, 상회/NNG, 소비/NNG, 금융안정/NNG, 부정적/VAX, 영향/NNG, 미치/VV, 가능성/NNG, 있/VV, 견해/NNG, 피력/NNG, 가계/NNG, 부채/NNG, 추이/NNG, 예상/NNG, 물/VV, 대해/VV, 중/NNG, 주택/NNG, 거래/NNG, 비수기/NNG, 상여금/NNG, 지급/NNG, 계절적/VAX, 요인/NNG, 은행/NNG, 가계/NNG, 대출/NNG, 증가/NNG, 비해/VV, 주춤/MAG, 하/VV, 예상/NNG, 보다/MAG, 길/VA, 보/VV, 전세가격/NNG, 상승/NNG, 재건축/NNG, 활성화/NNG, 법안/NNG, 통과/NNG, 신규/NNG, 분양/NNG, 확대/NNG, 요인/NNG, 가계/NNG, 대출/NNG, 증가/NNG, 당분간/MAG, 수준/NNG, 상회/NNG, 하/VV, 가능성/NNG, 높/VA, 답변/NNG,",neutrality
2015-01-15,S3,"아울러 동 위원은 그간 제기된 가계부채 문제 해결방안은 크게 세 가지 범주 가계부채의 구조개선으로 충분하다는 입장을 바탕으로 한 방안, 가계부채의 위험을 일정 범위내로 통제할 수 있기 위해서는 일정 정도의 양적 규제가 필요하다는 입장(총량규제 접근)을 바탕으로 한 방안, 부채가구의 대부분은 부채와 함께자산도 보유하고 있어 디레버리징이 가능하고 부채 원리금 상환도 성실하게 이행하고 있는 만큼 부채 원리금 상환에 애로가 큰 한계가구의 부채를 질서있게 정리하는 데 초점을 둘 필요가 있다는 입장을 바탕으로 한 방안  로 정리된다고 설명하면서 이에 대한 관련부서의 견해를 물었으며,이에 대해 관련부서에서는 기본적으로 위원이 언급한 세 가지 범주의 방안을조화롭게 반영하는 것이 필요하며, 특히 가계부채의 양적 통제와 질적 구조개선을 위해서는 첫 번째 및 두 번째 방안을 지속적으로 병행 추진하여야 한다고 답변하고, 다만 가계부채의 질적 구조개선과 총량축소를 위한 정책 추진과정에서양 정책이 상충될 소지  예컨대 고정금리부 분할상환대출 확대를 위한 은행들에대한 목표비율 제도, 정책 모기지론 공급확대 등의 정책은 가계부채의 질적 구조개선에 기여하고 있으나 가계부채의 증가요인으로도 작용하고 있는 측면이 있음.","가계/NNG;부채/NNG;질적/VAX;구조/NNG;개선/NNG, 정책/NNG;모기지/NNG;공급/NNG;확대/NNG, 가계/NNG;부채/NNG;구조/NNG;개선/NNG, 가계/NNG;부채/NNG;위험/NNG, 가계/NNG;부채/NNG;증가/NNG, 아울러/MAG, 제기/NNG, 되/VV, 가계/NNG, 부채/NNG, 문제/NNG, 해결/NNG, 방안/NNG, 크/VA, 범주/NNG, 가계/NNG, 부채/NNG, 구조/NNG, 개선/NNG, 충분/NNG, 입장/NNG, 바탕/NNG, 방안/NNG, 가계/NNG, 부채/NNG, 위험/NNG, 범위/NNG, 통제/NNG, 하/VV, 있/VV, 위하/VV, 양적/VAX, 규제/NNG, 필요/NNG, 입장/NNG, 총량규제/NNG, 접근/NNG, 바탕/NNG, 방안/NNG, 부채가구/NNG, 부채/NNG, 함께/MAG, 자산/NNG, 보유/NNG, 디레버리징/NNG, 가능/NNG, 부채/NNG, 원리금/NNG, 상환/NNG, 성실/NNG, 이행/NNG, 부채/NNG, 원리금/NNG, 상환/NNG, 애로/NNG, 크/VA, 한계/NNG, 부채/NNG, 질서/NNG, 있/VV, 정리/NNG, 초점/NNG, 둘/VV, 필요/NNG, 있/VA, 입장/NNG, 바탕/NNG, 방안/NNG, 정리/NNG, 되/VV, 설명/NNG, 견해/NNG, 물/VV, 대해/VV, 기본/NNG, 언급/NNG, 하/VV, 범주/NNG, 방안/NNG, 조화/NNG, 반영/NNG, 필요/NNG, 특히/MAG, 가계/NNG, 부채/NNG, 양적/VAX, 통제/NNG, 질적/VAX, 구조/NNG, 개선/NNG, 위하/VV, 방안/NNG, 지속/NNG, 병행/NNG, 추진/NNG, 답변/NNG, 가계/NNG, 부채/NNG, 질적/VAX, 구조/NNG, 개선/NNG, 총량/NNG, 축소/NNG, 위하/VV, 정책/NNG, 추진/NNG, 과정/NNG, 정책/NNG, 상충/NNG, 되/VV, 소지/NNG, 예컨대/MAG, 고정금리부/NNG, 분할상환대출/NNG, 확대/NNG, 위하/VV, 은행/NNG, 목표비율/NNG, 제도/NNG, 정책/NNG, 모기지/NNG, 공급/NNG, 확대/NNG, 정책/NNG, 가계/NNG, 부채/NNG, 질적/VAX, 구조/NNG, 개선/NNG, 기여/NNG, 가계/NNG, 부채/NNG, 증가/NNG, 요인/NNG, 작용/NNG, 측면/NNG, 있/VV",neutrality
2015-01-15,S3, 가 있다는 점에 유의할 필요가 있다고 첨언하였음.,"가/VV, 점/NNG, 유의/NNG, 하/VV, 필요/NNG, 있/VA, 첨언/NNG,",neutrality
2015-01-15,S3,"이어 한계가구 등 취약계층에 대한 관리도 중요하다고 언급한 후, 향후 거시경제 여건 변화에 따라서는 저소득층, 다중채무자 등 취약가계의 재무건전성이 악화될 가능성이 있다는 점에서이에 대한 모니터링과 대책이 필요하다고 답변하고, 다만 금년중 서민금융진흥원이 설립되고 서민금융지원이 확대되는 한편, 국민행복기금과 같은 채무재조정 제도가 잘 정비되어 있는 상황인 점은 긍정적인 것으로 보고 있다고 첨언하였음.","가계/NNG;재무/NNG;건전성/NNG;악화/NNG, 금융지원/NNG;확대/NNG, 한계/NNG, 취약계층/NNG, 관리/NNG, 중요/NNG, 언급/NNG, 하/VV, 거시/NNG, 여건/NNG, 변화/NNG, 따라서/VV, 저소득층/NNG, 다중채무자/NNG, 취약/NNG, 가계/NNG, 재무/NNG, 건전성/NNG, 악화/NNG, 되/VV, 가능성/NNG, 있/VV, 점/NNG, 모니터링/NNG, 대책/NNG, 필요/NNG, 답변/NNG, 중/NNG, 설립/NNG, 서민/NNG, 금융지원/NNG, 확대/NNG, 국민행복기금/NNG, 같/VA, 채무재조정/NNG, 제도/NNG, 잘/MAG, 정비/NNG, 점/NNG, 긍정적/VAX, 보/VV, 첨언/NNG,",neutrality
